5.0,0.2,0.2,44.0,1287.0,44.0,3986.0,44.0,31431.0,44.0,35276.0,
5.0,0.2,0.4,203.0,16.0,198.0,448.0,198.0,309.0,203.0,1125.0,
5.0,0.2,0.6,247.0,43.0,140.0,213.0,52.0,175.0,192.0,861.0,
5.0,0.2,0.8,607.0,36.0,396.0,387.0,241.0,418.0,607.0,1181.0,
5.0,0.2,1.0,546.0,5.0,419.0,146.0,305.0,96.0,429.0,663.0,
5.0,0.4,0.2,47.0,18.0,45.0,146.0,0.0,209.0,47.0,1419.0,
5.0,0.4,0.4,66.0,5.0,66.0,147.0,66.0,273.0,66.0,1142.0,
5.0,0.4,0.6,405.0,13.0,329.0,148.0,250.0,159.0,386.0,683.0,
5.0,0.4,0.8,296.0,21.0,267.0,135.0,133.0,126.0,296.0,415.0,
5.0,0.4,1.0,614.0,7.0,604.0,194.0,567.0,177.0,614.0,439.0,
5.0,0.6,0.2,2.0,4.0,2.0,135.0,2.0,186.0,2.0,32718.0,
5.0,0.6,0.4,53.0,4.0,53.0,129.0,53.0,303.0,53.0,1912.0,
5.0,0.6,0.6,142.0,4.0,99.0,5288.0,1.0,295.0,142.0,1148.0,
5.0,0.6,0.8,374.0,7.0,297.0,114.0,233.0,69.0,374.0,345.0,
5.0,0.6,1.0,568.0,4.0,496.0,120.0,431.0,79.0,568.0,289.0,
5.0,0.8,0.2,0.0,8.0,0.0,191.0,0.0,383.0,0.0,8.0,
5.0,0.8,0.4,156.0,7.0,156.0,248.0,114.0,261.0,156.0,1484.0,
5.0,0.8,0.6,442.0,4.0,324.0,107.0,259.0,84.0,351.0,500.0,
5.0,0.8,0.8,441.0,14.0,441.0,440.0,441.0,135.0,441.0,1240.0,
5.0,0.8,1.0,843.0,5.0,747.0,207.0,623.0,208.0,843.0,2822.0,
5.0,1.0,0.2,0.0,26.0,0.0,217.0,0.0,167.0,0.0,5.0,
5.0,1.0,0.4,0.0,6.0,0.0,135.0,0.0,153.0,0.0,5.0,
5.0,1.0,0.6,178.0,5.0,157.0,121.0,83.0,122.0,178.0,845.0,
5.0,1.0,0.8,759.0,4.0,667.0,134.0,420.0,102.0,759.0,304.0,
5.0,1.0,1.0,1702.0,11.0,1503.0,173.0,1325.0,108.0,1702.0,327.0,
10.0,0.2,0.2,74.0,14.0,74.0,6717693.0,74.0,1306.0,74.0,7239.0,
10.0,0.2,0.4,484.0,8.0,216.0,7179392.0,180.0,2364.0,484.0,10179.0,
10.0,0.2,0.6,1038.0,8.0,889.0,9215348.0,822.0,180.0,1038.0,1404.0,
10.0,0.2,0.8,2029.0,8.0,1569.0,8184757.0,1815.0,129.0,2029.0,1107.0,
10.0,0.2,1.0,2715.0,7.0,1921.0,8226194.0,2578.0,76.0,2715.0,7713.0,
10.0,0.4,0.2,52.0,11.0,52.0,5159752.0,52.0,1603.0,52.0,13777.0,
10.0,0.4,0.4,221.0,23.0,185.0,4525810.0,52.0,1175.0,221.0,3775.0,
10.0,0.4,0.6,727.0,9.0,664.0,5663574.0,621.0,231.0,727.0,1284.0,
10.0,0.4,0.8,1535.0,8.0,1167.0,1.1480067E7,1001.0,123.0,1535.0,639.0,
10.0,0.4,1.0,2789.0,9.0,1992.0,7596949.0,1819.0,134.0,2789.0,1579.0,
10.0,0.6,0.2,3.0,11.0,3.0,4063536.0,3.0,2013.0,3.0,183112.0,
10.0,0.6,0.4,201.0,8.0,126.0,4265032.0,57.0,909.0,201.0,1886.0,
10.0,0.6,0.6,819.0,12.0,506.0,5432375.0,371.0,498.0,819.0,558.0,
10.0,0.6,0.8,2022.0,52.0,1152.0,6485044.0,818.0,324.0,2022.0,561.0,
10.0,0.6,1.0,2567.0,75.0,1867.0,5905701.0,1966.0,79.0,2567.0,712.0,
10.0,0.8,0.2,0.0,7.0,0.0,2136884.0,0.0,5977.0,0.0,7.0,
10.0,0.8,0.4,723.0,8.0,430.0,3257810.0,297.0,779.0,723.0,781.0,
10.0,0.8,0.6,985.0,5.0,766.0,3291929.0,226.0,1689.0,913.0,4098.0,
10.0,0.8,0.8,2200.0,7.0,1634.0,6417301.0,1811.0,162.0,2200.0,815.0,
10.0,0.8,1.0,2046.0,6.0,1559.0,5432616.0,1698.0,130.0,2046.0,800.0,
10.0,1.0,0.2,12.0,5.0,12.0,314418.0,12.0,2667.0,12.0,55579.0,
10.0,1.0,0.4,0.0,5.0,0.0,174476.0,0.0,827.0,0.0,4.0,
10.0,1.0,0.6,609.0,6.0,393.0,1757617.0,180.0,1643.0,609.0,2832.0,
10.0,1.0,0.8,1290.0,6.0,924.0,5263150.0,829.0,1375.0,1290.0,756.0,
10.0,1.0,1.0,3566.0,9.0,2803.0,8134535.0,2662.0,184.0,3566.0,571.0,
15.0,0.2,0.2,60.0,24.0,0.0,0.0,60.0,28143.0,60.0,18544.0,
15.0,0.2,0.4,841.0,11.0,0.0,0.0,502.0,33341.0,841.0,1950.0,
15.0,0.2,0.6,1918.0,13.0,0.0,0.0,598.0,4009.0,1918.0,3000.0,
15.0,0.2,0.8,3523.0,16.0,0.0,0.0,2874.0,572.0,3523.0,4791.0,
15.0,0.2,1.0,6022.0,11.0,0.0,0.0,5051.0,92.0,6022.0,2036.0,
15.0,0.4,0.2,27.0,11.0,0.0,0.0,3.0,12061.0,27.0,144805.0,
15.0,0.4,0.4,629.0,11.0,0.0,0.0,212.0,19054.0,629.0,3486.0,
15.0,0.4,0.6,1564.0,15.0,0.0,0.0,723.0,3901.0,1564.0,1756.0,
15.0,0.4,0.8,3224.0,11.0,0.0,0.0,1403.0,1906.0,3224.0,1971.0,
15.0,0.4,1.0,7060.0,13.0,0.0,0.0,5104.0,144.0,7060.0,2992.0,
15.0,0.6,0.2,0.0,15.0,0.0,0.0,0.0,92645.0,0.0,9.0,
15.0,0.6,0.4,143.0,11.0,0.0,0.0,1.0,21305.0,81.0,27421.0,
15.0,0.6,0.6,1337.0,15.0,0.0,0.0,953.0,6185.0,1337.0,2024.0,
15.0,0.6,0.8,4555.0,16.0,0.0,0.0,2302.0,2181.0,4555.0,1849.0,
15.0,0.6,1.0,5942.0,11.0,0.0,0.0,4123.0,330.0,5942.0,1827.0,
15.0,0.8,0.2,0.0,15.0,0.0,0.0,0.0,105664.0,0.0,15.0,
15.0,0.8,0.4,1153.0,15.0,0.0,0.0,546.0,46041.0,1153.0,4478.0,
15.0,0.8,0.6,1039.0,16.0,0.0,0.0,796.0,4210.0,1039.0,2978.0,
15.0,0.8,0.8,3449.0,11.0,0.0,0.0,2105.0,500.0,3449.0,2081.0,
15.0,0.8,1.0,5479.0,26.0,0.0,0.0,5253.0,115.0,5479.0,1821.0,
15.0,1.0,0.2,0.0,12.0,0.0,0.0,0.0,51451.0,0.0,21.0,
15.0,1.0,0.4,306.0,17.0,0.0,0.0,234.0,120217.0,306.0,11070.0,
15.0,1.0,0.6,2059.0,16.0,0.0,0.0,1089.0,75540.0,2059.0,3667.0,
15.0,1.0,0.8,4881.0,20.0,0.0,0.0,3484.0,4569.0,4881.0,6386.0,
15.0,1.0,1.0,4710.0,17.0,0.0,0.0,3810.0,853.0,4710.0,5219.0,
20.0,0.2,0.2,528.0,20.0,0.0,0.0,86.0,971679.0,528.0,22428.0,
20.0,0.2,0.4,2294.0,18.0,0.0,0.0,1123.0,605255.0,2294.0,6976.0,
20.0,0.2,0.6,3317.0,36.0,0.0,0.0,1524.0,80065.0,3317.0,7205.0,
20.0,0.2,0.8,7529.0,33.0,0.0,0.0,5555.0,2872.0,7529.0,4146.0,
20.0,0.2,1.0,9947.0,25.0,0.0,0.0,9378.0,191.0,10011.0,4534.0,
20.0,0.4,0.2,26.0,25.0,0.0,0.0,0.0,3084443.0,24.0,748908.0,
20.0,0.4,0.4,578.0,18.0,0.0,0.0,265.0,539565.0,578.0,12777.0,
20.0,0.4,0.6,4596.0,34.0,0.0,0.0,2583.0,75320.0,4596.0,7862.0,
20.0,0.4,0.8,6846.0,23.0,0.0,0.0,3851.0,27090.0,6846.0,7092.0,
20.0,0.4,1.0,10916.0,47.0,0.0,0.0,8529.0,224.0,10916.0,6257.0,
20.0,0.6,0.2,0.0,18.0,0.0,0.0,0.0,6737336.0,0.0,8.0,
20.0,0.6,0.4,244.0,17.0,0.0,0.0,244.0,417867.0,244.0,22773.0,
20.0,0.6,0.6,2157.0,32.0,0.0,0.0,749.0,174915.0,2157.0,4929.0,
20.0,0.6,0.8,6633.0,28.0,0.0,0.0,4182.0,13602.0,6633.0,4931.0,
20.0,0.6,1.0,9635.0,23.0,0.0,0.0,10579.0,538.0,9635.0,8760.0,
20.0,0.8,0.2,0.0,18.0,0.0,0.0,0.0,526941.0,0.0,8.0,
20.0,0.8,0.4,1103.0,32.0,0.0,0.0,416.0,1508446.0,1103.0,59016.0,
20.0,0.8,0.6,2756.0,42.0,0.0,0.0,1477.0,77374.0,2756.0,7713.0,
20.0,0.8,0.8,8961.0,19.0,0.0,0.0,7095.0,5221.0,8961.0,4705.0,
20.0,0.8,1.0,9487.0,18.0,0.0,0.0,7382.0,1464.0,9487.0,13806.0,
20.0,1.0,0.2,0.0,26.0,0.0,0.0,0.0,2483461.0,0.0,8.0,
20.0,1.0,0.4,266.0,31.0,0.0,0.0,0.0,3246534.0,266.0,68361.0,
20.0,1.0,0.6,5494.0,17.0,0.0,0.0,4363.0,14764.0,5494.0,5903.0,
20.0,1.0,0.8,7144.0,32.0,0.0,0.0,4491.0,25419.0,7144.0,5118.0,
20.0,1.0,1.0,11322.0,32.0,0.0,0.0,7820.0,4523.0,11322.0,6766.0,
25.0,0.2,0.2,322.0,76.0,0.0,0.0,322.0,7.1032367E7,322.0,67772.0,
25.0,0.2,0.4,1808.0,106.0,0.0,0.0,1218.0,1053188.0,1808.0,19589.0,
25.0,0.2,0.6,4725.0,35.0,0.0,0.0,3048.0,359863.0,4725.0,12174.0,
25.0,0.2,0.8,8933.0,28.0,0.0,0.0,7662.0,15169.0,8933.0,13556.0,
25.0,0.2,1.0,15109.0,23.0,0.0,0.0,15245.0,320.0,15772.0,17256.0,
25.0,0.4,0.2,57.0,40.0,0.0,0.0,57.0,1.46601148E8,57.0,1103762.0,
25.0,0.4,0.4,1399.0,22.0,0.0,0.0,1216.0,5822558.0,1399.0,12838.0,
25.0,0.4,0.6,5460.0,32.0,0.0,0.0,3481.0,821779.0,5460.0,10492.0,
25.0,0.4,0.8,9180.0,22.0,0.0,0.0,5275.0,103851.0,9180.0,11689.0,
25.0,0.4,1.0,15127.0,21.0,0.0,0.0,16336.0,720.0,15127.0,10089.0,
25.0,0.6,0.2,0.0,23.0,0.0,0.0,0.0,4.8318041E7,0.0,715.0,
25.0,0.6,0.4,813.0,30.0,0.0,0.0,422.0,2.2666322E7,813.0,48638.0,
25.0,0.6,0.6,4429.0,23.0,0.0,0.0,2468.0,2187991.0,4429.0,8380.0,
25.0,0.6,0.8,10391.0,23.0,0.0,0.0,7871.0,6363.0,10391.0,9850.0,
25.0,0.6,1.0,15057.0,38.0,0.0,0.0,15453.0,411.0,15057.0,11671.0,
25.0,0.8,0.2,0.0,21.0,0.0,0.0,0.0,6735956.0,0.0,25.0,
25.0,0.8,0.4,75.0,22.0,0.0,0.0,0.0,5.8516477E7,75.0,766798.0,
25.0,0.8,0.6,5260.0,71.0,0.0,0.0,2701.0,2395325.0,5260.0,8951.0,
25.0,0.8,0.8,9742.0,21.0,0.0,0.0,6198.0,568632.0,9742.0,10721.0,
25.0,0.8,1.0,18424.0,58.0,0.0,0.0,14275.0,2328.0,18424.0,9993.0,
25.0,1.0,0.2,0.0,71.0,0.0,0.0,0.0,1.47832505E8,0.0,10758.0,
25.0,1.0,0.4,511.0,99.0,0.0,0.0,38.0,1.15199048E8,511.0,81369.0,
25.0,1.0,0.6,4762.0,24.0,0.0,0.0,2781.0,1.2991698E7,4762.0,9653.0,
25.0,1.0,0.8,14675.0,43.0,0.0,0.0,13114.0,198416.0,14675.0,9863.0,
25.0,1.0,1.0,13980.0,28.0,0.0,0.0,13466.0,7116.0,13980.0,9455.0,
30.0,0.2,0.4,2536.0,57.0,0.0,0.0,1050.0,1.76862812E8,2536.0,45040.0,
30.0,0.2,0.6,8621.0,57.0,0.0,0.0,5770.0,2.0162544E7,8621.0,30552.0,
30.0,0.2,0.8,17167.0,35.0,0.0,0.0,17908.0,34241.0,17167.0,26004.0,
30.0,0.2,1.0,21418.0,34.0,0.0,0.0,18507.0,1192.0,21418.0,28766.0,
